SW2,ElevRaw,waterStage,flowm3s
2023-01-01 00:00:00,145.26278594971703,148.66278594971703,23.208499437050587
2023-01-01 01:00:00,145.27300381598764,148.67300381598764,23.630534938233932
2023-01-01 02:00:00,145.2924937139906,148.69249371399061,24.00077933893422
2023-01-01 03:00:00,145.3023537593226,148.70235375932262,24.41913761084912
2023-01-01 04:00:00,145.31845775478942,148.71845775478943,25.108627871722106
2023-01-01 05:00:00,145.32757185225321,148.72757185225322,25.502242834349737
2023-01-01 06:00:00,145.33269782278742,148.73269782278743,25.724695472118434
2023-01-01 07:00:00,145.33625775478941,148.73625775478942,25.879640867608142
2023-01-01 08:00:00,145.33412790211844,148.73412790211844,25.78689468834971
2023-01-01 09:00:00,145.33187807211345,148.73187807211346,25.689068707683266
2023-01-01 10:00:00,145.32964011517885,148.72964011517885,25.59190659513557
2023-01-01 11:00:00,145.32829205624725,148.72829205624726,25.533450981024494
2023-01-01 12:00:00,145.32299005851382,148.72299005851383,25.304060556658733
2023-01-01 13:00:00,145.31633400864862,148.71633400864863,25.01726070440453
2023-01-01 14:00:00,145.31272401998163,148.71272401998164,24.86225873716803
2023-01-01 15:00:00,145.31107396331663,148.71107396331664,24.791538676845754
2023-01-01 16:00:00,145.30159816277745,148.70159816277746,24.386975651840537
2023-01-01 17:00:00,145.29604821944244,148.69604821944245,24.15126236996083
2023-01-01 18:00:00,145.29997019450985,148.69997019450986,24.31773883181984
2023-01-01 19:00:00,145.29890426930766,148.69890426930766,24.272448137122826
2023-01-01 20:00:00,145.29278040983687,148.69278040983687,24.01290290162598
2023-01-01 21:00:00,145.29551237357126,148.69551237357126,24.128552796456503
2023-01-01 22:00:00,145.29307042116986,148.69307042116986,24.025169158446765
2023-01-01 23:00:00,145.29075643703607,148.69075643703607,23.927367166505697
2023-01-02 00:00:00,145.29027641437006,148.69027641437006,23.907098696448557
2023-01-02 01:00:00,145.29298617637704,148.69298617637705,24.02160570063486
2023-01-02 02:00:00,145.29232812877845,148.69232812877846,23.993778320775068
2023-01-02 03:00:00,145.28989416731065,148.68989416731065,23.890963616423452
2023-01-02 04:00:00,145.29258018317685,148.69258018317686,24.004435620206046
2023-01-02 05:00:00,145.29536808344645,148.69536808344645,24.122439126842245
2023-01-02 06:00:00,145.29767207891325,148.69767207891326,24.22013500078401
2023-01-02 07:00:00,145.29971802678145,148.69971802678145,24.307021285929054
2023-01-02 08:00:00,145.29930227157425,148.69930227157425,24.28935512811657
2023-01-02 09:00:00,145.30062835543845,148.70062835543845,24.34572066314559
2023-01-02 10:00:00,145.30026842343648,148.70026842343648,24.33041649392021
2023-01-02 11:00:00,145.29719062516386,148.69719062516387,24.199706957387225
2023-01-02 12:00:00,145.30088440530366,148.70088440530367,24.356610147288848
2023-01-02 13:00:00,145.29833623304205,148.69833623304206,24.24832632102849
2023-01-02 14:00:00,145.30019616504404,148.70019616504405,24.32734455905828
2023-01-02 15:00:00,145.29604411064565,148.69604411064566,24.15108820337942
2023-01-02 16:00:00,145.30081802678143,148.70081802678143,24.353786963794136
2023-01-02 17:00:00,145.30078195425023,148.70078195425023,24.35225279690977
2023-01-02 18:00:00,145.30210193158422,148.70210193158422,24.40841668207632
