SW2,ElevRaw,waterStage,flowm3s
2023-01-11 16:00:00,145.16657659882333,148.56657659882333,1.202508290531181
2023-01-11 17:00:00,145.16600079828416,148.56600079828416,1.1953150767676612
2023-01-11 18:00:00,145.16506084361615,148.56506084361615,1.1836114187483349
2023-01-11 19:00:00,145.16759480508395,148.56759480508396,1.2152723570535473
2023-01-11 20:00:00,145.16278903854376,148.56278903854377,1.1555235937019885
2023-01-11 21:00:00,145.16367094561315,148.56367094561315,1.1663936861069022
2023-01-11 22:00:00,145.16121500907798,148.56121500907798,1.1362286110825226
2023-01-11 23:00:00,145.16253099094516,148.56253099094516,1.1523510415148919
2023-01-12 00:00:00,145.16092699547838,148.56092699547838,1.1327127770119942
2023-01-12 01:00:00,145.16041090028116,148.56041090028117,1.1264241316525263
2023-01-12 02:00:00,145.16284874388575,148.56284874388575,1.156258157699319
2023-01-12 03:00:00,145.16219668948733,148.56219668948734,1.1482464198935736
2023-01-12 04:00:00,145.16056638349633,148.56056638349634,1.1283171583066494
2023-01-12 05:00:00,145.1616722633665,148.56167226336652,1.141819766964191
2023-01-12 06:00:00,145.1596341931019,148.5596341931019,1.1169875870361208
2023-01-12 07:00:00,145.1614722633665,148.5614722633665,1.1393728182612217
2023-01-12 08:00:00,145.16808191204348,148.56808191204348,1.2213985335500852
2023-01-12 09:00:00,145.17294361511887,148.57294361511887,1.2832443919193515
2023-01-12 10:00:00,145.17994316179883,148.57994316179884,1.3745070625282332
2023-01-12 11:00:00,145.18273317313185,148.58273317313186,1.411607569107414
2023-01-12 12:00:00,145.21264704393562,148.61264704393562,1.834638379517646
2023-01-12 13:00:00,145.259538939672,148.65953893967202,2.5016182404265748
2023-01-12 14:00:00,145.28427501220324,148.68427501220324,2.913968721595447
2023-01-12 15:00:00,145.32090720259765,148.72090720259766,3.6431591801500014
2023-01-12 16:00:00,145.34506559018627,148.74506559018627,4.159073706385567
2023-01-12 17:00:00,145.3511599369761,148.7511599369761,4.293509174874487
2023-01-12 18:00:00,145.3429300843051,148.7429300843051,4.112371987029485
2023-01-12 19:00:00,145.3366184378947,148.73661843789472,3.9755780394146836
2023-01-12 20:00:00,145.34548681415035,148.74548681415035,4.168310418226249
2023-01-12 21:00:00,145.37716695014637,148.77716695014638,4.886237880397893
2023-01-12 22:00:00,145.40420324933757,148.80420324933758,5.481456899979591
2023-01-12 23:00:00,145.4256234533316,148.82562345333162,6.023756187440202
2023-01-13 00:00:00,145.4334115802612,148.8334115802612,6.2259894176109265
2023-01-13 01:00:00,145.4411115802612,148.8411115802612,6.428558949014686
2023-01-13 02:00:00,145.45357173892322,148.85357173892322,6.761843142575807
2023-01-13 03:00:00,145.48072367999163,148.88072367999163,7.51129434623811
2023-01-13 04:00:00,145.5015018182542,148.90150181825422,8.037688081726827
2023-01-13 05:00:00,145.52979382732062,148.92979382732062,8.884410242121845
2023-01-13 06:00:00,145.55236597238303,148.95236597238303,9.517195894887399
2023-01-13 07:00:00,145.56476009251284,148.96476009251285,9.91383501875864
2023-01-13 08:00:00,145.56411014917785,148.96411014917786,9.892871426478083
2023-01-13 09:00:00,145.56874821944245,148.96874821944246,10.042865906275978
2023-01-13 10:00:00,145.56657042116987,148.96657042116988,9.972321620061262
2023-01-13 11:00:00,145.55792658436508,148.95792658436508,9.694330265549882
2023-01-13 12:00:00,145.55923257756527,148.95923257756527,9.73612609772007
2023-01-13 13:00:00,145.55261048916788,148.95261048916788,9.52495698196581
2023-01-13 14:00:00,145.55371237357127,148.95371237357128,9.559963390031943
2023-01-13 15:00:00,145.55062247556828,148.95062247556828,9.461931321358383
2023-01-13 16:00:00,145.55840249823427,148.95840249823428,9.709552487648205
2023-01-13 17:00:00,145.55249673169408,148.95249673169408,9.52134594060322
2023-01-13 18:00:00,145.5612148246247,148.9612148246247,9.799704264828865
2023-01-13 19:00:00,145.5657230422183,148.96572304221831,9.9449277356511
2023-01-13 20:00:00,145.56738919408053,148.96738919408054,9.998819917545806
2023-01-13 21:00:00,145.58282326887831,148.98282326887832,10.50366508979555
2023-01-13 22:00:00,145.59150140714092,148.99150140714093,10.79195969122029
2023-01-13 23:00:00,145.60894335954234,149.00894335954234,11.380963847803866
2023-01-14 00:00:00,145.63279729834412,149.03279729834412,12.206971001838209
2023-01-14 01:00:00,145.66388730967714,149.06388730967714,13.318536504990076
